"File","Line","ClassFunction","GrannyTypeOrSymbol","Purpose","Category","MigrationD1X","ReferenceKind","Source"
"tests/AssetRuntime/GrannyParityTest.cpp","311","ReferenceSession::Copy","GrannyGetControlSpeed;GrannySetControlSpeed","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannySetControlSpeed(control,GrannyGetControlSpeed(source.control));"
"tests/AssetRuntime/GrannyParityTest.cpp","312","ReferenceSession::Copy","GrannyGetControlLoopCount;GrannySetControlLoopCount","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannySetControlLoopCount(control,GrannyGetControlLoopCount(source.control));"
"tests/AssetRuntime/GrannyParityTest.cpp","313","ReferenceSession::Copy","GrannySetControlEaseIn;GrannySetControlEaseOut","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannySetControlEaseIn(control,true); GrannySetControlEaseOut(control,false);"
"tests/AssetRuntime/GrannyParityTest.cpp","314","ReferenceSession::Copy","GrannyGetControlRawLocalClock;GrannySetControlRawLocalClock","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannySetControlRawLocalClock(control,GrannyGetControlRawLocalClock(source.control));"
"tests/AssetRuntime/GrannyParityTest.cpp","315","ReferenceSession::Copy","GrannyFreeControlOnceUnused","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannyFreeControlOnceUnused(control);"
"tests/AssetRuntime/GrannyParityTest.cpp","316","ReferenceSession::Copy","GrannyFreeControl","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","if (freeSource) { GrannyFreeControl(source.control); source.control = nullptr; }"
"tests/AssetRuntime/GrannyParityTest.cpp","322","ReferenceSession::CompareSession","GrannySetModelClock","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannySetModelClock(original.model,time); actual.SetClock(time);"
"tests/AssetRuntime/GrannyParityTest.cpp","323","ReferenceSession::CompareSession","GrannySampleModelAnimationsAccelerated","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannySampleModelAnimationsAccelerated(original.model,original.bones,parent.data(),original.local,original.world);"
"tests/AssetRuntime/GrannyParityTest.cpp","326","ReferenceSession::CompareSession","GrannyGetWorldPoseComposite4x4Array","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","const auto* expected = reinterpret_cast<const float*>(GrannyGetWorldPoseComposite4x4Array(original.world));"
"tests/AssetRuntime/GrannyParityTest.cpp","330","ReferenceSession::CompareSession","GrannyGetWorldPose4x4","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","const auto* root = GrannyGetWorldPose4x4(original.world,0);"
"tests/AssetRuntime/GrannyParityTest.cpp","337","ReferenceSession::CompareSession","GrannyUpdateModelMatrix","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannyUpdateModelMatrix(original.model,.03125f,referenceTransform.data(),referenceTransform.data(),false);"
"tests/AssetRuntime/GrannyParityTest.cpp","341","ReferenceSession::CompareSession","GrannyControlIsComplete","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","Check(actual.IsPlaying() == (original.control && !GrannyControlIsComplete(original.control)), ""Session playing state parity"");"
"tests/AssetRuntime/GrannyParityTest.cpp","366","ReferenceSession::AnimationSessionParity","GrannyFreeCompletedModelControls","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","actual->FreeCompletedControls(); GrannyFreeCompletedModelControls(reference.model);"
"tests/AssetRuntime/GrannyParityTest.cpp","380","ReferenceSession::AnimationSessionParity","GrannyGetControlLocalDuration;GrannySetControlRawLocalClock","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannySetControlRawLocalClock(referenceCopy.control,GrannyGetControlLocalDuration(referenceCopy.control));"
"tests/AssetRuntime/GrannyParityTest.cpp","404","ReferenceSession::UnmatchedWeaponClipParity","GrannyInstantiateModel","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","auto* native = GrannyInstantiateModel(weapon.info->Models[0]);"
"tests/AssetRuntime/GrannyParityTest.cpp","406","ReferenceSession::UnmatchedWeaponClipParity","granny_int32x","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","granny_int32x group = -1;"
"tests/AssetRuntime/GrannyParityTest.cpp","407","ReferenceSession::UnmatchedWeaponClipParity","GrannyFindTrackGroupForModel","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","const bool matched = GrannyFindTrackGroupForModel(clip.info->Animations[0], weapon.info->Models[0]->Name, &group);"
"tests/AssetRuntime/GrannyParityTest.cpp","408","ReferenceSession::UnmatchedWeaponClipParity","GrannyPlayControlledAnimation","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","auto* control = GrannyPlayControlledAnimation(0, clip.info->Animations[0], native);"
"tests/AssetRuntime/GrannyParityTest.cpp","412","ReferenceSession::UnmatchedWeaponClipParity","GrannyPlayControlledAnimation","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","auto* changedControl = GrannyPlayControlledAnimation(.2f, clip.info->Animations[0], native);"
"tests/AssetRuntime/GrannyParityTest.cpp","419","ReferenceSession::UnmatchedWeaponClipParity","GrannyPlayControlledAnimation","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","auto* copiedControl = GrannyPlayControlledAnimation(.3f, clip.info->Animations[0], native);"
"tests/AssetRuntime/GrannyParityTest.cpp","427","ReferenceSession::UnmatchedWeaponClipParity","GrannyFreeControl","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","if (control) GrannyFreeControl(control);"
"tests/AssetRuntime/GrannyParityTest.cpp","428","ReferenceSession::UnmatchedWeaponClipParity","GrannyFreeModelInstance","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","GrannyFreeModelInstance(native);"
"tests/AssetRuntime/PublicHeaderLeakTest.cmake","2","file scope","Granny","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","build/tool/documentation","list(FILTER public_headers EXCLUDE REGEX ""/Granny/"")"
"tests/AssetRuntime/PublicHeaderLeakTest.cmake","8","file scope","Granny","Runtime contract/parity/consumer substitution or boundary test","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","build/tool/documentation","if(contents MATCHES ""#[ \t]*include[ \t]*[<\""][^>\""]*(granny|[Ww]indows\\.h|[Dd]3[dD]|[Dd][Xx][Gg][Ii]|Diligent|AssetRuntime/Granny)"")"
"tests/Renderer/animated_actor_smoke.py","1","file scope","Granny","Test/audit-only reference or parity/coverage instrumentation","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","SDK/adapter symbol","""""""ZiiNAN: Real original Granny body/motions through existing Python game APIs only."""""""
"tests/Renderer/audit_d3d9.ps1","11","file scope","EterGrnLib","Test/audit-only reference or parity/coverage instrumentation","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","build/tool/documentation","@('src/EterGrnLib/','actors/map Things/items -> ThingInstance -> ModelInstanceRender; Model/Material own native CPU conversion/resources','M4/M5/M8/M11 shared actor/static material bridges'),"
"tests/Renderer/audit_d3d9.ps1","21","file scope","Granny","Test/audit-only reference or parity/coverage instrumentation","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","build/tool/documentation","@('src/GameLib/(Actor|WeaponTrace|FlyTrace)','InstanceBase -> ActorInstance -> Granny render; weapon/flying traces -> EffectRenderBridge','M5/M7/M11 shared actors and effects'),"
"tests/Renderer/audit_d3d9.ps1","85","file scope","Granny_RenderBoxBones","Test/audit-only reference or parity/coverage instrumentation","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","build/tool/documentation","elseif($relative -match 'CollisionData' -or $class -match 'CD3DXMeshRenderingOption' -or $function -match '(Collision|WireFrame|Wireframe|RenderD3DXMesh|RenderCube|RenderSphere|RenderCylinder|Granny_RenderBoxBones|RenderAmbience|CD3DXMeshRenderingOption)') {"
"tests/Renderer/AuditResources.ps1","10","file scope","Granny","Test/audit-only reference or parity/coverage instrumentation","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","build/tool/documentation","@('Grp(Vertex|Index)Buffer', 'A', 'CGraphicVertexBuffer/CGraphicIndexBuffer', 'CreateDeviceObjects/Lock', 'wrapper owns buffer', 'Granny terrain water UI minimap', 'owned CPU buffers with same producer lock contract'),"
"tests/Renderer/AuditResources.ps1","15","file scope","CGrannyMaterial;CGrannyModel;CGrannyModelInstance;EterGrnLib;Granny","Test/audit-only reference or parity/coverage instrumentation","J","D1-X state: private SDK adapter, explicit legacy reference entrypoint, compatibility wrapper or tooling; see main report exceptions","build/tool/documentation","@('EterGrnLib/(Material|Model|ModelInstance)', 'A', 'CGrannyMaterial/CGrannyModel/CGrannyModelInstance', 'material images and model/deform buffers', 'image refs/model/local or shared deform wrapper', 'Actor and static-object submissions; native mesh loops', 'neutral material bindings and CPU geometry existence tests; no Granny algorithm change'),"
