"File","Line","Class","Function","API","Category","NormalClientReachability","DiligentAlternative","M11Action","CallChain"
"src/SpeedTreeLib/SpeedTreeForest.cpp","295","CSpeedTreeForest","CSpeedTreeForest::SetLight","SetLight","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForest.h","83","CSpeedTreeForest","declaration/global","SetLight","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","81","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::SetRenderingDevice","LPDIRECT3DDEVICE9","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","115","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::UploadWindMatrix","SetVertexShaderConstant","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","134","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::UpdateCompundMatrix","SetVertexShaderConstant","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","152","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","GetRenderState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","153","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","GetRenderState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","154","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","GetRenderState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","157","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetRenderState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","159","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetRenderState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","160","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetRenderState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","177","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetVertexShaderConstant","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","178","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetVertexShaderConstant","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","182","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetTextureStageState","F","comment or string literal only","n/a","Retain text; excluded from runtime API counts","no API execution"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","183","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","184","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","185","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","189","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","190","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","191","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","192","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","193","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","194","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","195","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetSamplerState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","196","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetSamplerState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","197","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetSamplerState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","199","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","200","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","201","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","202","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetTextureStageState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
"src/SpeedTreeLib/SpeedTreeForestDirectX.cpp","203","CSpeedTreeForestDirectX","CSpeedTreeForestDirectX::Render","SetSamplerState","G","yes: shared runtime, wrapper or resource declaration","M6 original SDK geometry/materials","Keep parallel Legacy path; CPU state and Diligent submission in selected backend","MapOutdoor.RenderArea -> SpeedTreeForestDirectX -> SpeedTreeWrapper -> TreeRenderBridge"
